Discriminator Loss,Discriminator Accuracy,Generator Loss
0.6946977376937866,0.5245002508163452,1.2580022811889648
0.7972201704978943,0.3088689148426056,0.7188688516616821
0.6937834620475769,0.4827743172645569,0.6021880507469177
0.6973605155944824,0.5436601042747498,0.6661524772644043
0.6934493780136108,0.5169990658760071,0.7124410271644592
0.6929115056991577,0.4911423623561859,0.7180413603782654
0.6930564641952515,0.4879046678543091,0.699398398399353
0.692540168762207,0.49713370203971863,0.6839727163314819
0.6924840211868286,0.5059963464736938,0.6834454536437988
0.6923844814300537,0.5052640438079834,0.6952070593833923
0.6924241781234741,0.5003215670585632,0.6995465755462646
0.6921160221099854,0.4977729320526123,0.6939433813095093
0.6925328969955444,0.5006096363067627,0.6901035308837891
0.692340612411499,0.5019052028656006,0.6902129650115967
0.6925268173217773,0.5025107264518738,0.6927021741867065
0.6921221017837524,0.5018326044082642,0.6957008242607117
0.6920126676559448,0.4999942481517792,0.6931256055831909
0.6922601461410522,0.5012639164924622,0.6907849907875061
0.6923305988311768,0.5025627613067627,0.6921926736831665
0.6935229897499084,0.5020179152488708,0.6967244148254395
0.6941925287246704,0.4974040687084198,0.6880841851234436
0.6941520571708679,0.5014841556549072,0.691761314868927
0.6928963661193848,0.5018251538276672,0.6971414089202881
0.6919454336166382,0.49853846430778503,0.6883457899093628
0.6913701295852661,0.5044013857841492,0.6997101306915283
0.6902898550033569,0.49970218539237976,0.6949101090431213
0.6900982856750488,0.5029307007789612,0.6991454362869263
0.6900891065597534,0.49988770484924316,0.6867361664772034
0.6901201605796814,0.5073752403259277,0.7145469188690186
0.690239667892456,0.4930565655231476,0.671966016292572
0.6912640333175659,0.5132894515991211,0.7330292463302612
0.6924730539321899,0.4840569794178009,0.6560793519020081
0.6934033632278442,0.5193506479263306,0.7321949005126953
0.693634569644928,0.4827209413051605,0.6677114367485046
0.6939321756362915,0.5112767219543457,0.7047868967056274
0.6938050985336304,0.4962387979030609,0.6992196440696716
0.6942579746246338,0.49602049589157104,0.6828147172927856
0.6944632530212402,0.5050173401832581,0.705178439617157
0.6951796412467957,0.4928685426712036,0.6851332783699036
0.6946536898612976,0.5025863647460938,0.6967508792877197
0.6948582530021667,0.49659717082977295,0.6894103288650513
0.6945251226425171,0.5007675886154175,0.6939886212348938
0.6934640407562256,0.4994274079799652,0.6943029165267944
0.6939128637313843,0.49950000643730164,0.6928551197052002
0.6944174766540527,0.500117301940918,0.6953054666519165
0.6950976848602295,0.49792495369911194,0.6929956674575806
0.6958737373352051,0.4984031319618225,0.6911408305168152
0.6952192187309265,0.49924778938293457,0.6935985088348389
0.69414222240448,0.498550146818161,0.690105140209198
0.693413257598877,0.5010244250297546,0.6939955353736877
0.692306637763977,0.5005743503570557,0.6942520141601562
0.6918522715568542,0.5016842484474182,0.6990378499031067
0.694183886051178,0.4983200132846832,0.6910339593887329
0.6951829195022583,0.5010983347892761,0.7000155448913574
0.696370005607605,0.494843989610672,0.6823753118515015
0.6954717040061951,0.5027039051055908,0.69840407371521
0.6940313577651978,0.497239887714386,0.6900485754013062
0.6944136023521423,0.5008317828178406,0.6927602291107178
0.694534182548523,0.49966487288475037,0.6956917643547058
0.6933636665344238,0.4989338219165802,0.6959084868431091
0.694369912147522,0.4980772137641907,0.6890454292297363
0.6944520473480225,0.50226229429245,0.7040429711341858
0.6947216391563416,0.49292290210723877,0.6748641133308411
0.6943130493164062,0.5087127089500427,0.7156630754470825
0.695758581161499,0.48851922154426575,0.6720123887062073
0.6959035396575928,0.509254515171051,0.7111256122589111
0.6970229148864746,0.4888371229171753,0.6772818565368652
0.6962242722511292,0.5048822164535522,0.6985768675804138
0.6952493190765381,0.4955592751502991,0.6900041699409485
0.6958299875259399,0.500235915184021,0.6908907890319824
0.697516918182373,0.4980202913284302,0.691740870475769
0.6963402032852173,0.4978821277618408,0.6899981498718262
0.6951324939727783,0.4988788962364197,0.6901324391365051
0.6943306922912598,0.5010476112365723,0.6963834166526794
0.6933220624923706,0.49834999442100525,0.6897754073143005
0.692355215549469,0.5020734667778015,0.6953872442245483
0.6920268535614014,0.5001702904701233,0.695951521396637
0.6919163465499878,0.5012212991714478,0.6959739923477173
0.6945032477378845,0.5002512335777283,0.6959853172302246
0.6965031623840332,0.4974268674850464,0.6888999342918396
0.6963014602661133,0.4992435574531555,0.6927669644355774
0.6954365968704224,0.4986749291419983,0.6941821575164795
0.6943956613540649,0.4979080259799957,0.6859256625175476
0.6935431957244873,0.5036214590072632,0.706826388835907
0.6926565170288086,0.49357306957244873,0.6696140766143799
0.6924772262573242,0.5130648612976074,0.7317057251930237
0.6935465335845947,0.48221710324287415,0.6446102261543274
0.6958749294281006,0.5236700177192688,0.7347946763038635
0.6969422101974487,0.4795929789543152,0.6790198683738708
0.6965622305870056,0.5038707852363586,0.6862479448318481
0.6958534717559814,0.5032224655151367,0.7019579410552979
0.694879412651062,0.4943617880344391,0.693005383014679
0.6967414617538452,0.4985375702381134,0.6904230713844299
0.7005763053894043,0.49803420901298523,0.6888504028320312
0.7002594470977783,0.49588534235954285,0.6888206005096436
0.6991019248962402,0.4961704611778259,0.688121497631073
0.6979923248291016,0.49814099073410034,0.689251184463501
0.6973190903663635,0.4979354739189148,0.6895950436592102
0.6964905261993408,0.49817386269569397,0.6914041042327881
0.6951175928115845,0.4990651309490204,0.690071165561676
0.6945095062255859,0.4999031126499176,0.6918662786483765
0.6939421892166138,0.5002191066741943,0.6935021877288818
0.6933671236038208,0.49942535161972046,0.6917575001716614
0.692452073097229,0.5018970966339111,0.6994267106056213
0.6918054819107056,0.4983101785182953,0.6903809905052185
0.6911196708679199,0.5036393404006958,0.7021957635879517
0.6903941631317139,0.49790439009666443,0.6893866658210754
0.6900135278701782,0.5052797794342041,0.7049669623374939
0.6894034147262573,0.4989090859889984,0.6933882832527161
0.6884961128234863,0.5035155415534973,0.6982174515724182
0.6878796815872192,0.5029903650283813,0.7016054391860962
0.6878607273101807,0.5012227892875671,0.6938024163246155
0.686858057975769,0.5055516362190247,0.7135703563690186
0.685805082321167,0.49810194969177246,0.6701109409332275
0.6859061121940613,0.5191629528999329,0.7919260263442993
0.6881258487701416,0.462229460477829,0.553414523601532
0.6958435773849487,0.5817586183547974,0.8187847137451172
0.6890232563018799,0.4544164538383484,0.7223354578018188
0.682803750038147,0.4945164918899536,0.6642466187477112
0.6837270259857178,0.5249231457710266,0.7054937481880188
0.6807034611701965,0.5070515275001526,0.7318556308746338
0.6801545023918152,0.49500155448913574,0.6968823075294495
0.6787673234939575,0.5126389861106873,0.7105966806411743
0.6802792549133301,0.5072324275970459,0.7027960419654846
0.6950668096542358,0.5099185109138489,0.734607994556427
0.6980561017990112,0.48159801959991455,0.6697483062744141
0.6985263824462891,0.5100277066230774,0.697390079498291
0.6959925293922424,0.49707478284835815,0.6986045241355896
0.6949496865272522,0.4956856071949005,0.6873025298118591
0.6957342624664307,0.5018807053565979,0.6915332078933716
0.6957830190658569,0.4997974634170532,0.6958191394805908
0.6958747506141663,0.4973984956741333,0.6929956674575806
0.6962525844573975,0.49830737709999084,0.6921274065971375
0.6957162618637085,0.49849942326545715,0.6933858394622803
0.6949121952056885,0.4983564019203186,0.6923669576644897
0.6931577920913696,0.5003213286399841,0.6934416890144348
0.6926083564758301,0.5007227659225464,0.6960101127624512
0.6903234124183655,0.5014240145683289,0.698039710521698
0.6898087859153748,0.5018004179000854,0.6948177814483643
0.691807746887207,0.5027528405189514,0.6974726319313049
0.6929351091384888,0.5007253885269165,0.6993774175643921
0.6936966180801392,0.4975031912326813,0.6922138333320618
0.6935322284698486,0.50067538022995,0.6930113434791565
0.6942484378814697,0.49981552362442017,0.6949204802513123
0.6940286755561829,0.49922874569892883,0.6932526230812073
0.694604754447937,0.49919793009757996,0.692654550075531
0.6939825415611267,0.49996909499168396,0.6940215229988098
0.694582462310791,0.4995723068714142,0.6936586499214172
0.6945534944534302,0.4988650977611542,0.6930063366889954
0.6954857110977173,0.49931538105010986,0.6928586363792419
0.6957553625106812,0.49835410714149475,0.6925389766693115
0.6954157948493958,0.4988988935947418,0.6929196119308472
0.6950040459632874,0.49828246235847473,0.6913983821868896
0.6949896812438965,0.500023603439331,0.6932607889175415
0.6950476169586182,0.49945104122161865,0.6942281126976013
0.6951664686203003,0.4985548257827759,0.6934493184089661
0.6951982378959656,0.49877944588661194,0.6931774616241455
0.6949116587638855,0.4988449215888977,0.6924079656600952
0.6950879096984863,0.49928852915763855,0.6918395161628723
0.6954094171524048,0.4993104040622711,0.6927706003189087
0.6954144239425659,0.49868252873420715,0.692152738571167
0.6959496736526489,0.49810168147087097,0.690886914730072
0.6951416730880737,0.49986839294433594,0.6933765411376953
0.6956172585487366,0.49879515171051025,0.6922459602355957
0.6968711614608765,0.49847790598869324,0.6916316747665405
0.6961132287979126,0.49891090393066406,0.694011926651001
0.6975433230400085,0.4968167841434479,0.6901739239692688
0.7001721858978271,0.4977737367153168,0.6911959648132324
0.7001492977142334,0.4958028495311737,0.691372275352478
0.6995997428894043,0.4950838088989258,0.6881080865859985
0.6980776190757751,0.49782708287239075,0.6893994808197021
0.6964411735534668,0.4982902407646179,0.6921518445014954
0.6951018571853638,0.4976429045200348,0.688010573387146
0.693751335144043,0.5025214552879333,0.6981709003448486
0.69312584400177,0.49820834398269653,0.6954301595687866
0.6920113563537598,0.4997217655181885,0.6910474896430969
0.6912463903427124,0.502678394317627,0.6995993256568909
0.6888569593429565,0.5010620951652527,0.6980136036872864
0.6878191232681274,0.5027913451194763,0.7046241760253906
0.6870917081832886,0.500613808631897,0.6830976605415344
0.6866322159767151,0.5121465921401978,0.7462450265884399
0.6870032548904419,0.4844588339328766,0.6383072733879089
0.6901258230209351,0.5394445061683655,0.7624317407608032
0.6888000965118408,0.47777503728866577,0.6974062323570251
0.6941722631454468,0.504952609539032,0.6941938996315002
0.6951473951339722,0.4989453852176666,0.6710827350616455
0.6949272155761719,0.5108221769332886,0.7329442501068115
0.6958141326904297,0.4796820878982544,0.6508240699768066
0.6957765817642212,0.5202246308326721,0.7257848978042603
0.6964296102523804,0.4851587414741516,0.6773853898048401
0.696773111820221,0.5066934823989868,0.6941961050033569
0.699623703956604,0.4965228736400604,0.7024924755096436
0.7025099992752075,0.4889953136444092,0.6766039133071899
0.7013366222381592,0.500412106513977,0.687340259552002
0.6989213228225708,0.4977250397205353,0.6929448843002319
0.6983371376991272,0.4947052299976349,0.6837798953056335
0.6970258951187134,0.5010912418365479,0.6910174489021301
0.6946442723274231,0.49947136640548706,0.6955434679985046
0.6937849521636963,0.4984090030193329,0.6914628744125366
0.6915004253387451,0.5023309588432312,0.696795642375946
0.690895676612854,0.5004317760467529,0.6950833201408386
0.6898480653762817,0.502524197101593,0.6995105147361755
0.6888724565505981,0.5012721419334412,0.6961808204650879
0.688064455986023,0.5033152103424072,0.6960899829864502
0.6868001222610474,0.5046678185462952,0.7038228511810303
0.6866483688354492,0.5017721056938171,0.6980900764465332
0.6846904158592224,0.5058162808418274,0.7038512229919434
0.6834598779678345,0.5043013095855713,0.705392599105835
0.6819781064987183,0.505531907081604,0.7028506398200989
0.6832326650619507,0.5057175159454346,0.705142617225647
0.6827958822250366,0.5058595538139343,0.705746054649353
0.6857978105545044,0.5042500495910645,0.7015396952629089
0.6940567493438721,0.5045740604400635,0.707775890827179
0.6951682567596436,0.4930873513221741,0.6884193420410156
0.6937597990036011,0.5021482706069946,0.6935862898826599
0.6943986415863037,0.4998643398284912,0.6970535516738892
0.6952803134918213,0.4976280927658081,0.6901637315750122
0.6948020458221436,0.5011377930641174,0.6974135637283325
0.6953028440475464,0.49715447425842285,0.6897851824760437
0.697627067565918,0.49965232610702515,0.6945817470550537
0.6982442140579224,0.4967655837535858,0.691460371017456
0.6972987651824951,0.49833443760871887,0.6921685934066772
0.6957566738128662,0.49730533361434937,0.6892269253730774
0.6934609413146973,0.5016428828239441,0.6984825730323792
0.6920256018638611,0.49895724654197693,0.6944892406463623
0.6902704238891602,0.5022161602973938,0.6973560452461243
0.6891421675682068,0.5017570853233337,0.697577714920044
0.6878690719604492,0.5036419630050659,0.7022433280944824
0.6874862313270569,0.5019558072090149,0.6987304091453552
0.6898103952407837,0.5033178329467773,0.7017176151275635
0.6912119388580322,0.501293957233429,0.7013572454452515
0.6939252614974976,0.4972730875015259,0.687976598739624
0.6938802599906921,0.5038812756538391,0.7069271206855774
0.6927778720855713,0.4938472807407379,0.68212890625
0.6933230757713318,0.5059456825256348,0.7059497833251953
0.692535936832428,0.49618348479270935,0.6924064755439758
0.693745493888855,0.5011397004127502,0.6940212845802307
0.6936616897583008,0.5002825260162354,0.6974582076072693
0.6937533020973206,0.4997476637363434,0.6960186958312988
0.6942018270492554,0.49824392795562744,0.6898462772369385
0.6957076787948608,0.5025821924209595,0.7020604610443115
0.6983974575996399,0.4929949939250946,0.6864365339279175
0.6965799331665039,0.4999443292617798,0.6939681172370911
0.6966925859451294,0.49679362773895264,0.6900757551193237
0.6943192481994629,0.5003961324691772,0.6961143016815186
0.6935499906539917,0.4984297454357147,0.6925049424171448
0.6914515495300293,0.5022085905075073,0.6994568109512329
0.6918107271194458,0.4991415739059448,0.6936100125312805
0.6914387941360474,0.5037018656730652,0.705476701259613
0.6915002465248108,0.49672752618789673,0.6860113739967346
0.6957746744155884,0.5056036114692688,0.7098056674003601
0.6987001895904541,0.4892636239528656,0.6759795546531677
0.6968616247177124,0.5057073831558228,0.702985405921936
0.6957183480262756,0.49218958616256714,0.6807401776313782
0.6953200101852417,0.5043823719024658,0.7032391428947449
0.6942288279533386,0.4935358464717865,0.6817858815193176
0.6932274699211121,0.5070444345474243,0.7094582915306091
0.693085789680481,0.4940287470817566,0.687828540802002
0.6951060891151428,0.5039992332458496,0.7023611664772034
0.6967459321022034,0.4948870837688446,0.6903426647186279
0.6958698034286499,0.49923402070999146,0.6923700571060181
0.69526606798172,0.49869006872177124,0.6944716572761536
0.6932389736175537,0.49954360723495483,0.6944631934165955
0.690200924873352,0.5021858811378479,0.7008464932441711
0.6919194459915161,0.4988167881965637,0.690705418586731
0.6925129890441895,0.503422200679779,0.7030157446861267
0.6936922669410706,0.4967601001262665,0.6890258193016052
0.6913765072822571,0.5044270157814026,0.7067056894302368
0.692328929901123,0.49639254808425903,0.6892340183258057
0.6903911828994751,0.5054566860198975,0.7053099274635315
0.6920077800750732,0.495245099067688,0.6808461546897888
0.6927859783172607,0.5082414746284485,0.7144786715507507
0.6935787200927734,0.49126574397087097,0.6828826069831848
0.6919311285018921,0.5060815215110779,0.7034631967544556
0.6919144988059998,0.49854576587677,0.6964161396026611
0.6932275295257568,0.4991363286972046,0.6895699501037598
0.6932439804077148,0.5030076503753662,0.7020418643951416
0.6933125257492065,0.49676427245140076,0.6884689927101135
0.6961319446563721,0.5011157393455505,0.6953167915344238
0.695605993270874,0.4969943165779114,0.6899016499519348
0.6953587532043457,0.5009859204292297,0.6974242925643921
0.6972799301147461,0.49509066343307495,0.6854814291000366
0.6968272924423218,0.5025230646133423,0.7011576294898987
0.697840690612793,0.49235183000564575,0.6805931329727173
0.6983065605163574,0.5025835633277893,0.7002275586128235
0.696588933467865,0.49246394634246826,0.677827000617981
0.6945316791534424,0.506025493144989,0.7097849249839783
0.6936932802200317,0.49301934242248535,0.6857154965400696
0.6939690113067627,0.5043819546699524,0.7002933025360107
0.6941807270050049,0.49670350551605225,0.6895687580108643
0.6945239305496216,0.5015978813171387,0.6962647438049316
0.6951650977134705,0.4966576099395752,0.6861907243728638
0.695468544960022,0.5022972822189331,0.6996247172355652
0.695752739906311,0.4943055808544159,0.6807472109794617
0.6967343688011169,0.5036158561706543,0.6995482444763184
0.6969859600067139,0.49359583854675293,0.6848000288009644
0.6962983012199402,0.5027943253517151,0.698920726776123
0.6977510452270508,0.4935106337070465,0.6826081871986389
0.6965515613555908,0.5025138258934021,0.6988189220428467
0.6960976123809814,0.49401694536209106,0.6837927103042603
0.6952902674674988,0.503798246383667,0.7026169300079346
0.6955035924911499,0.49388664960861206,0.6817058324813843
0.6954888701438904,0.504657506942749,0.7038896083831787
0.6966349482536316,0.49301981925964355,0.6845155954360962
0.6964489221572876,0.5019832253456116,0.6964438557624817
0.6989529132843018,0.4940158724784851,0.6849720478057861
0.698655366897583,0.4991415739059448,0.6924102306365967
0.6966903209686279,0.497986376285553,0.6939679980278015
0.6955878138542175,0.4980638921260834,0.6911880970001221
0.6963624954223633,0.49858129024505615,0.6902507543563843
0.6962258815765381,0.4999772012233734,0.6969971656799316
0.6974353790283203,0.49649548530578613,0.6900376677513123
0.7004437446594238,0.4974135458469391,0.6898929476737976
0.702877402305603,0.49478137493133545,0.6873555779457092
0.7031919956207275,0.4960610270500183,0.6915215253829956
0.7020795345306396,0.49359971284866333,0.6850738525390625
0.701447606086731,0.4962669610977173,0.6858052611351013
0.7009284496307373,0.49653151631355286,0.6879476308822632
0.698637843132019,0.49773234128952026,0.6941021680831909
0.6962568759918213,0.4952244162559509,0.6787608861923218
0.696014404296875,0.5048297047615051,0.7163262367248535
0.6941864490509033,0.48736175894737244,0.6521133184432983
0.6933917999267578,0.521935224533081,0.7705487012863159
0.6938173770904541,0.46722903847694397,0.6384301781654358
0.692647397518158,0.5328323841094971,0.723205029964447
0.6886202096939087,0.4919480085372925,0.7176252603530884
0.6887497305870056,0.4928601086139679,0.6904056668281555
0.6879734992980957,0.5077469944953918,0.6882890462875366
0.6883289813995361,0.5081163644790649,0.7044806480407715
0.6861017346382141,0.5034056901931763,0.709912121295929
0.6881016492843628,0.4982714354991913,0.6945945620536804
0.691138505935669,0.5045908093452454,0.6990317702293396
0.6943854093551636,0.4990044832229614,0.6934120059013367
0.6939709186553955,0.4991362690925598,0.6949555277824402
0.6932997703552246,0.5002567768096924,0.6958667635917664
0.6945350766181946,0.4974205493927002,0.6878553628921509
0.6933538317680359,0.5036227107048035,0.7006190419197083
0.6932510137557983,0.4958055019378662,0.687659740447998
0.693260133266449,0.5038534998893738,0.7000985145568848
0.6933025121688843,0.49735984206199646,0.6900913715362549
0.6932752728462219,0.5033944249153137,0.6986162066459656
0.6942652463912964,0.4962955415248871,0.6923198103904724
0.6935865879058838,0.4999982714653015,0.6914342641830444
0.6929657459259033,0.5029889941215515,0.7003099322319031
0.6943780183792114,0.49604812264442444,0.6900710463523865
0.6947088241577148,0.5018513202667236,0.6950448751449585
0.6937002539634705,0.4989352524280548,0.6941043734550476
0.6927461624145508,0.5005317330360413,0.6978193521499634
0.695289134979248,0.4970676302909851,0.6892972588539124
0.6950530409812927,0.5007484555244446,0.6950833797454834
0.6955071091651917,0.49879851937294006,0.6942370533943176
0.6973058581352234,0.49905186891555786,0.6963015794754028
0.6992414593696594,0.49559715390205383,0.6892326474189758
0.6984286904335022,0.4974464476108551,0.6908294558525085
0.6963114142417908,0.4987472593784332,0.6938866376876831
0.6947795748710632,0.4974106252193451,0.6897515654563904
0.6933002471923828,0.5006856322288513,0.6973997354507446
0.6924173831939697,0.4999415874481201,0.6954836845397949
0.6905337572097778,0.5011107325553894,0.6983017921447754
0.6887565851211548,0.5017608404159546,0.6974456906318665
0.6881440877914429,0.503304123878479,0.7005786895751953
0.6880055665969849,0.5031925439834595,0.703844428062439
0.6885281205177307,0.5011382102966309,0.6996092796325684
0.6901686191558838,0.5020260810852051,0.702382504940033
0.6902971267700195,0.499269038438797,0.6881887316703796
0.6919260025024414,0.5060930848121643,0.7091740965843201
0.6935153603553772,0.49264687299728394,0.6744017004966736
0.6963172554969788,0.5092639327049255,0.719490110874176
0.6964527368545532,0.48507654666900635,0.6621485352516174
0.6963934898376465,0.5142949819564819,0.720126748085022
0.6949514746665955,0.4861423969268799,0.6769534349441528
0.6945823431015015,0.5074442028999329,0.6960076689720154
0.692270040512085,0.4992789030075073,0.7029883861541748
0.6896940469741821,0.4994176924228668,0.6961206793785095
0.6902174949645996,0.5019804239273071,0.6932902336120605
0.6910538673400879,0.5044928193092346,0.7063865661621094
0.6917006373405457,0.4969383180141449,0.6887102723121643
0.6928145885467529,0.5043686032295227,0.7038211226463318
0.6923166513442993,0.49538546800613403,0.6786247491836548
0.6948006749153137,0.5082974433898926,0.7218612432479858
0.6954506635665894,0.4843374192714691,0.6502878069877625
0.6952794194221497,0.5212148427963257,0.7430129051208496
0.694995105266571,0.47783732414245605,0.6801823377609253
0.6932618021965027,0.5066170692443848,0.6818857789039612
0.6947381496429443,0.5054969787597656,0.708770751953125
0.6947336792945862,0.4926728904247284,0.6923608183860779
0.6949317455291748,0.4997624158859253,0.6885809302330017
0.69324791431427,0.5022095441818237,0.6959509253501892
0.6932320594787598,0.4997747838497162,0.6986994743347168
0.6935922503471375,0.49773234128952026,0.6922433972358704
0.6930011510848999,0.5007739067077637,0.6925386190414429
0.692467212677002,0.5021268725395203,0.6979812383651733
0.6934382915496826,0.4976005256175995,0.692247211933136
0.692324161529541,0.5026185512542725,0.6954596638679504
0.6938568353652954,0.49935269355773926,0.6958709955215454
0.695642352104187,0.4981737434864044,0.6916515827178955
0.6960142850875854,0.49879923462867737,0.6916590929031372
0.6946914792060852,0.4998607635498047,0.6943258047103882
0.695248007774353,0.4972933232784271,0.6891835927963257
0.6954895257949829,0.501356840133667,0.6937869787216187
0.6958160400390625,0.4982473850250244,0.6939817667007446
0.6957974433898926,0.49826472997665405,0.6922812461853027
0.6976795196533203,0.4978111684322357,0.6912465691566467
0.6965295076370239,0.49860846996307373,0.6931367516517639
0.6956437826156616,0.49745726585388184,0.6905558705329895
0.6950632333755493,0.5007210969924927,0.6939520835876465
0.6957969665527344,0.49929237365722656,0.6954020857810974
0.6982145309448242,0.49613529443740845,0.6890286803245544
0.699386477470398,0.49791499972343445,0.6905263662338257
0.699565589427948,0.4958689212799072,0.6894053816795349
0.6962924003601074,0.49835026264190674,0.6920455694198608
0.695647656917572,0.498129665851593,0.6914348602294922
0.6941084265708923,0.5000922679901123,0.6933402419090271
0.6914548873901367,0.5020894408226013,0.7002691030502319
0.6911375522613525,0.4989999532699585,0.6934967041015625
0.6931412220001221,0.5014024972915649,0.694735586643219
